,tweetids,topics,alltopics,categories,ThirdPartyObservation,SignificantEventChange,Factoid,FirstPartyObservation,ContinuingNews,EmergingThreats,Official,Hashtags,KnownAlready,ServiceAvailable,Irrelevant,MultimediaShare,Discussion,Sentiment,Unknown,Advice,SearchAndRescue,cleanedtweets
106,665362451752423424,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: We are providing unlimited access to our website and mobile apps for coverage of Paris attacks. Follow live updates: http…
107,665311279901376512,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: Update - Reuters witness says five explosions heard near #Bataclan concert hall in #Paris
108,665413489993887744,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Philippines vows 'higher' Apec security after Paris attacks: MANILA - The Philippines Saturday vowed ""higher s..."
109,665572245977231360,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: Justin Bieber stopped his show to #prayforparis what a sweetheart
110,665641741551210496,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Zidane, Vieira out of charity match after Paris attacks"
111,665564706338279424,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: Let me guess...we're going to send James Taylor again? What a travesty. #PrayForParis
112,665569341094494209,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'ServiceAvailable', 'Hashtags']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,"Parisians Use Hashtag #PorteOuverte, ""Open Door,"" for Those Seeking Shelter Amid Attacks by via MicNews"
113,665590232843063296,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,: Paris attacker with explosive vest was blocked from entering Stade de France:
114,665390299477217281,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": UPDATE: Authorities say 8 #Paris attackers dead, 7 in suicide blasts"
115,665282109511086080,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'EmergingThreats', 'ContinuingNews']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,: 2 explosions heard from Paris stadium during France-Germany football match. | via
116,665537937111515138,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Saudi Arabia's top clerics condemn Paris attack – state media
117,665529089625821184,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": #BREAKING 300 hospitalised after Paris attacks, 80 in 'critical' condition: hospital (AFP)"
118,665323162595266560,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O Holy Virgin of Lourdes #PrayforParis #Prayers4Paris
119,665336962161639425,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'EmergingThreats']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: French police storm Paris concert hall.
120,665484540941496320,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: Provisional death toll from Paris attacks rises to 128 #BreakingNews
121,665623666772807681,parisAttacks2015,parisAttacks2015,['FirstPartyObservation'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Constant blare of police sirens flying past my building on Quai d'Orsay, police vehicles are heading in direction of Eiffel Tower. #Paris"
122,665633461403697152,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"#NYJets News: NFL to increase security measures at games in wake of Paris attacks: NFL, N.J. state police rele..."
123,665324687249924097,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,So sad to hear of the news in Paris! #PrayForParis #WorldUnited
124,665443938413780992,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,: Brazilian football players pause for a moment of silence to honor the victims of the #ParisAttacks before a match https:/…
125,665424441497751554,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,": #PrayForParis has been tweeted 4,300,000 times as tributes pour in from all over world:"
126,665567267762012163,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France stars Zidane and Evra out of charity match after Paris attacks: France football stars Zinedine Zidane a...
127,665622792281399297,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": Armed police guarding barricades in front of #Bataclan, with police vehicles still on scene and another just arriving. #P…"
128,665322497202499584,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: JUST IN: French President Hollande will not be attending the G20 Summit after Paris attacks -
129,665355032674439169,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: My thoughts and prayers to all victims of #ParisAttacks. #DenounceHate
130,665304182576930816,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'SignificantEventChange']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": Police hunched behind vehicles, lined up on rooftops in #Paris near site of attack"
131,665331228669685761,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NYPD Sends Vehicles to High-Profile Locations in NYC Following Attacks in Paris - NY1 #PoliceNews
132,665289739889745921,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'SignificantEventChange', 'Hashtags']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,": Police with automatic weapons crouched behind cars near #paris cirque d'hiver, roads blocked, bars empty"
133,665549564896796672,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,: NOT AFRAID #PrayForParis .
134,665650640870203392,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Paris attacks provoke fresh migrant fears in Europe via
135,665383726533255168,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,": 1 WTC lights up in blue, white and red as NYC mourns French killed in Paris attacks"
136,665589344502071297,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,we totally support your remarks vis a vis the Paris bombings!!!!!!!
137,665523747575750656,parisAttacks2015,parisAttacks2015,['FirstPartyObservation'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sylvestre with his damaged mobile that saved his life.. during Paris Attacks
138,665424029516439552,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Just woke up and heard about this devastating news. Sending prayers to all people of Paris. Stay safe. #PrayForParis
139,665464766673133569,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'KnownAlready']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Paris attacks: Antoine Griezmann's sister escaped Bataclan theatre after striker played for France
140,665321600955256832,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Also, the police in Paris are urging people to stop spreading pictures of the scenes. It's dangerous because it shows po…"
141,665601377570316288,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"#PrayForParis i'm very sad, we should pray for Paris and understand that God wants to love us &amp; he doesn't the war."
142,665593396434743297,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"After Paris attacks, cities around the world light their landmarks in support"
143,665330152432250880,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,": stop tweeting about the albums guys, jesus christ people are dying #PrayForParis"
144,665542453009752064,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,: RT : Joint statement by the Welsh Government and following the Paris attacks
145,665615059985403904,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"After Paris Attacks, Don't Close Doors to Refugees – Open Them: The anti-Muslim ugliness began as... #music #news"
146,665359501902479360,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Five attackers dead after killing at least 150 in Paris attacks, police say – live updates"
147,665313800233422848,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'Factoid']",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,: Watching LIVE on #Periscope: : #ParisShooting : the neibourhood is blocked by the Police #Periscope now. https…
148,665603040737497088,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,: Belgian authorities detain 3 people; 1 is believed to have hired vehicles used in Paris attacks.
149,665641742155165696,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,U.S. band performing during Paris attack reportedly unharmed (graphic images)
150,665420179518697473,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,": Prophet Muhammad pbuh only taught us Peace, Love and Respect #Muslims #PrayForPeace #PrayForParis"
151,665372874505519104,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Over 200 hurt in Paris attacks, 80 seriously: security source | via"
152,665588767214977025,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'Discussion']",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,: Paris attacks came one day after a suicide bombing in Beirut – Lebanese ask Facebook ‘Where's our Safety Check?’
153,665588757660176385,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": Paris Attacks: Suicide bomber tried to enter stadium, but was blocked by a French security guard. …"
154,665546283600314369,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Paris Attacks: Facebook's 'Safety Check' Lets Users Tell Friends and Family They're Okay
155,665574303723687936,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment', 'KnownAlready']",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Stephen Colbert addressed the Paris attacks at the end of his show: At the end of Friday night's Late Show wit...
156,665358119300567041,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"...refugees are fleeing from, so don't you dare connect tonight's Paris attacks to them."
157,665596956916355072,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,": WSJ: Suicide bomber had ticket to France vs Germany, was blocked from entering stadium after security guard frisk"
158,665539086766096385,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"300 hospitalized after Paris attacks, 80 in 'critical' condition | News , Middle Ea..."
159,665336084566556674,parisAttacks2015,parisAttacks2015,"['Factoid', 'Hashtags', 'Sentiment']",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Death toll 158. So heartbreaking. #PrayforParis
160,665612296220114944,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Paris attacks: Harrowing video captures concertgoers fleeing Bataclan #RobotTweets
161,665414771089477632,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Oil Slides, Stocks Drop; Paris Attacks Add to Jitters: US stock index futures hit session lows after the close..."
162,665649454867832832,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: [2/2] Four out of five faculty are also confirmed as safe. We continue to monitor: #PrayforParis
163,665556591425527808,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,: Yall dont know me- the real person who posts the stuff you see here. But I’m real &amp; I’m crying tonight #PrayForParis https://…
164,665359502355509248,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,: JUST IN: Head of Paris police says all attackers are believed to be dead. | via #PrayForParis
165,665343998416941056,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: saddening. #PrayforParis #PrayForJapan #PrayForMexico #PrayForLebanon
166,665661804236906496,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,How Tech Learned From Past Crises And Reacted To The Paris Attacks # via brendan_klink
167,665512487538724864,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,: [151114] SpeXial Riley 以綸 FB/WB/IG [Eng Trans] #PrayForParis Fighting! Trans Cr: ESpeXially #SpeXial #Riley #以綸 https:…
168,665591066867798016,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Calgarians react to Paris attacks: Social media is the new town centre, and Calgarians joined a globa... #Calgary"
169,665613160137809921,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Because Twitter is our national id here are the worst conservative reactions to the Paris attacks
170,665328120430354432,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'Hashtags', 'ContinuingNews', 'KnownAlready']",1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,": Breaking: Paris City Hall official states 140 now reported dead in Paris attacks, including 100 at theater #ParisAttacks"
171,665601831968616449,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Football: France Midfielder Cousin Dies In Paris Attack: Former Premier League midfielder…
172,665317661631377410,parisAttacks2015,parisAttacks2015,"['ServiceAvailable', 'Hashtags']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Parisians Use Hashtag #PorteOuverte, ""Open Door,"" for Those Seeking Shelter Amid Attacks #PrayforParis"
173,665516041917845504,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Belgium imposes frontier checks with France after Paris attacks
174,665507130619912192,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": ISIS reportedly claims responsibility for Paris attacks, referring to them as ""miracles."" https:/…"
175,665471132494135296,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,: this breaks my heart #PrayForParis
176,665401254730928128,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Paris under attack: Dozens dead, at least 100 held hostage: France has responded with force, wi... (Via )"
177,665323087680770048,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks has been known at least one week LOOK #paris #attacks #bombs #islamist #…
178,665616188966240257,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Design student is first American identified among Paris victims
179,665278715530735622,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'EmergingThreats', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Machine gun fire heard in central Paris as police flood scene not far from Charlie Hebdo shootings
180,665346992332115968,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hours Before Paris Attack: President Obama Doesn't Think ISIS Is 'Gaining Strength'
181,665609488074997763,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: Why does it take a catastrophe for everyone to unify!? #WeShouldAlwaysStandTogether #PrayForParis
182,665474654111473664,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Bloomberg - World Leaders Condemn Paris Attacks as G-20 Summit Set to Start
183,665291733639524352,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare']",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Shootings in #Paris: near the canal St-Martin, the Bataclan, Charonne st. / + explosions near the Stade de France"
184,665377895532089345,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"I don't think we live in a fucked up world, the people behind all these on the other hand.. #prayforparis#prayforlebanon"
185,665301405373235200,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ABC7NY: NYPD beefing up security around New York City after Paris attacks:
186,665403807577321472,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,!SAD:Bomb blast in paris
187,665451972045197312,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,: Paris attacks: Bataclan survivor says attackers were 'pretty calm' – video
188,665472383990546432,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"What is happening in paris is terrible. Paris, u have my prayers #PrayForParis"
189,665552691310010369,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"TheDailyGeeky Paris Attacks: France, Showbiz Grapple With Fallout From ‘Act o ... - #n…"
