,tweetids,topics,alltopics,categories,FirstPartyObservation,Official,ContinuingNews,ThirdPartyObservation,SignificantEventChange,Factoid,Advice,Irrelevant,KnownAlready,EmergingThreats,MultimediaShare,ServiceAvailable,PastNews,Sentiment,Donations,Volunteer,Discussion,Weather,InformationWanted,MovePeople,cleanedtweets
400,392166220264636416,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews']",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Update l Police Arrests NSW Police have arrested a second boy, aged 15 over the #Heatherbrae Fire."
401,392168686519201792,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Top Story: Fears of 'mega-fire' forming: Australia firefighters are worried that two separate f... #ERMmedia
402,392174726312755200,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#nswfires smoke sitting over Penrith/St Marys
403,392174818579480576,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#Davis Australia bushfires live: fears Blue Mountains fires will join together
404,392182510920024064,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": One bushfire 300km (186 miles) wide, Victoria's fire chief tells BBC World News, as he sends 100 firefighters to NSW"
405,392190949851267072,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For all in Sydney and most of Illawarra “: Sydney Water statement: #BlueMountains #bushfires #NSWFires”
406,392193541935341569,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Officials warn an enormous blaze in southeastern Australia could merge with others to create a 'mega-fire'
407,392200101826793472,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Mega-fire' fears in Australia
408,392200986829524992,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia: #Insurance bill from NSW fire hits $93m
409,392205441196765184,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Even as fires burn out of control around NSW - O'Farrell Govt accused of cutting #climate change research! via
410,392206837887418368,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: 'Worst-case scenario': Blue Mountains blazes threaten to combine into mega-fire #nswfires
411,392231676576665600,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: The land burnt by #nswfires in Australia so far is bigger than the island of Ireland. #scaryshit
412,392235090735931392,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15 Australia wildfires still burning out of control: Authorities warn high temps, strong winds likely to keep heightened fire danger ..."
413,392235942163271681,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid', 'ContinuingNews']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": #Fire situation in New South Wales (NSW) #Australia is worsening. 60 fires burning, 3 in Emergency Warning status."
414,392237284344340480,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Yo Australia send my prayers hope people are safe from the fires
415,392240086143623169,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Live talking to #firefighters and residents around #NSWfires Listen ""everyone indebted to the fire …"
416,392242527228534784,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: SKY LOCAL NEWS: Sydney - fires. Adelaide - fires. Perth - fires. Melbourne - horse racing. Brisbane - no one using …
417,392243026363682816,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'Advice']",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Info on school closure: #nswfires
418,392256389411643392,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#nswpol #auspol #BlueMountains #Blackheath #MtVictoria #nswfires Heroes = Pg2 newsletter
419,392262190113103872,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Watch &amp; Act - Linksview Rd, Springwood Four local schools closed tomorrow #nswfires #nswrfs"
420,392273820939071490,australiaBushfire2013,australiaBushfire2013,"['Donations', 'FirstPartyObservation', 'Official', 'Advice']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,. not in need of food/blankets -please donate to official sources.Full list can be found at our web #nswfires
421,392282100499357697,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Record hot year causes fire emergency in Australia: The hottest 12 months on record in Australia have resulted...
422,392296767964073985,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: i'm suprised the boys are allowed to go to sydney bc of the bush fires to be quite honest
423,392304774911393792,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,My thoughts and prayers are with the People and the Fire Fighters in Sydney...
424,392318658032066561,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Irrelevant']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"On-air shortly with Early Edition on - talking TeamNZ with Peter Lester, NSW bush fires plus Bill English is on the programme."
425,392331417104830464,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Fire season in SE Australia, but 2013 worse than normal.“: Fires in New South Wales, Australia [image]"
426,392342322291425280,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia scorched as 56 fires rage
427,392345728091041792,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#cnnworld #news Australia scorched as 56 fires rage
428,392353349120831488,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"was good mart, how was yours? Mark Bosnich was on talk sport he reckons u can smell the bush fires in Sydney ?"
429,392353961514004480,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[NewsUpdate] Australia scorched as 56 fires rage #News
430,392377755763232768,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: Apocalyptic photo of Sydney's famous landmarks under sky turned orange by NSW bush fires. Photo:
431,392397578043543552,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": The UN says the NSW fires are an example of ""the doom"" the world may face without action on climate change."
432,392404649652662272,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firies to link two Blue Mountains Fires: A desperate backburning operation in the NSW Blue Mountains is underway...
433,392412069397405696,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#Climate change and fires in Australia: why it won't be a smooth ride #nswfires
434,392413101183627264,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Dramatic helmet-cam shows blaze: Robyn Curnow reports authorities fear three fires in Australia could merge to...
435,392420038570823681,australiaBushfire2013,australiaBushfire2013,['Irrelevant'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#AUSTRALIA: weather increases threat of fires | | c #WEATHER | RT | #Bushfires
436,392430222328360960,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ServiceAvailable', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: #Bushfire information for those who are #Deaf or hard of hearing. #nswbushfires
437,392439441400143872,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Expert confirms Greens to blame for the NSW Fires. When will we learn? #auspol #climate…
438,392442192867762178,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ServiceAvailable', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Watch 11.05 22/10 RFS media briefing by NSW Rural Fire Service on
439,392452917724061696,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Stay safe with the harsh weather in Sydney this week. Our thoughts are with everyone effected by the fires.
440,392456570962862081,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fires could head toward Sydney #news
441,392464011653947392,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: 11yo Boy pleads not guilty to lighting Heatherbrae bushfire. #nswfires
442,392468767973720066,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: ALERT! TEN #eyewitnessnews in NSW will carry an extended 90-minute bulletin tonight from 5pm to cover #nswbushfires …
443,392473499148640256,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"NSW Governor Marie Bashir has visited #NSWRFS HQ, passing on her thanks to the thousands of firefighters #nswfires"
444,392474518360313856,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Could #ClimateChange be playing a role in the #NSWfires?:
445,392480210035040257,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": NSW Governor Marie Bashir has visited #NSWRFS HQ, passing on her thanks to the thousands of firefighters #nswfires"
446,392483137663401984,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Back in Oz, now let's pray 4 rain 2 put these fires out in the WEST/Sydney. Thank GOD we've made it back safely from #Fiji"
447,392484484022812672,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews']",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05 Live Media briefing available at or download the 'livestream' app and follow nswrfs #nswrfs #nswfires
448,392487717839179777,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: great to know there are more than 650 personnel from other States &amp; Territories currently helping in NSW with #nswfires …
449,392488825140023296,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rain on the windscreen looking out at firetrucks at #Faulconbridge
450,392490439942868992,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Calm before the storm. Authorities continue to prepare for #nswfires -
451,392490448356253696,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: RFS Comish says his focus during tomorrow's tough weather conditions will be to save lives.#nswfires …
452,392499159904681984,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bush fires in Australia have been happening for over 200 years. Is excessive snow in the UK also caused by #ClimateChange?
453,392511768007696384,australiaBushfire2013,australiaBushfire2013,['ThirdPartyObservation'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia merges bushfire blazes: Fire fighters in Australia deliberately join two large...
454,392513609273585664,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: Whoa. RT : Amazing photo from a friend in Katoomba on the road to Blackheath. #nswfires
455,392517145067655169,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: Amazing photo from a friend in Katoomba on the road to Blackheath. #nswfires
456,392519225480196096,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Advice']",0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Shane Fitzsimmons to #BlueMountains residents ""I would suggest that you need to leave tomorrow.. before lunchtime"" #nswfires"
457,392519514862387200,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Waiting for the fire front - asset protection duty #nswbushfires
458,392520852840792065,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'Advice']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": . ""anyone who does not have an important reason to be in the Blue Mountains, don't be there."" #NSWFIRES"
459,392529883206676480,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Join us for an extended 90 minute bulletin. We'll bring you the latest on the bushfires #eyewitnessnews #nswfires
460,392530281661358080,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: The Queenslanders are on their way to help New South Wales #nswfires
461,392532383003848704,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": You know, I'm thinking maybe we're lucky to be in Kenya. We could be Australia with Ole Lenku trying to fight bush fires"
462,392536329822543872,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Before and after satellite images showing the extent of the #nswfires
463,392537273532555264,australiaBushfire2013,australiaBushfire2013,['FirstPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tomorrow's conditions predict the worst in nsw history for these fires and there's nothing we can do to help #frustrating
464,392544231912267776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Minutes matter. Tomorrow be ready to leave early. Commissioners call to the fire threatened communities. #SydneyFires
465,392544349356957696,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,I just heard about the fires in Sydney. I hope you're ok &lt;3 please stay safe! Xxx
466,392548631711989760,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,It hampered our work today - but it was a relief to see some rain! Thinking of the NSW Fire Fighters - good luck tomorrow guys!
467,392552482108235776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": To put the #StateMineFire in perspective, this is how big it would be if it was burning in #Sydney. #nswfires"
468,392557326525157376,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: Phil and Sue Dunlop search for valuables from the ashes of their home in Winmalee. #nswfires http:…
469,392559083934318593,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#abcnews Live: RFS crews race to gain upper hand on NSW fires ahead of extreme conditions tomorrow via
470,392566910488834048,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,“: So many tasmanian fire fighter people are in nsw helping stop the fires but we still don't get acknowledged..” Preach that
471,392568424645140481,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: Firies getting briefed before being deployed to assist at #nswfires
472,392573193581387776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Australia fire investigators say military exercise may be cause of wildf...: via
473,392574636405583872,australiaBushfire2013,australiaBushfire2013,"['Donations', 'FirstPartyObservation', 'ServiceAvailable', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Saka Water would like to donate a few thousand bottles of Saka Water to the fire fighters in NSW. Does anyone...
474,392579006895095808,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Advice']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"RFS Comish says ""leaving early"" is safest option in fire danger areas tomorrow,. Says Minutes will matter. #nswfires"
475,392583830315364352,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,: Cooler air pushing north across the #bushfire stricken #Sydney area will bring about some showers on Wednesday. StavD http:…
476,392586590192537600,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'Advice']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#nswfires #NSWRFS #Blaxland MT riverview us now probably better prepared for a fire than it has ever been. Risk reduced in the last week
477,392586825078157312,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Sydney Morning &gt; NSW faces biggest fire test yet - All Blue Mountains schools have been closed as firefighters...
478,392597222732210176,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,My thoughts are with everyone affected by #nswbushfires and especially with the Rural Fire Service volunteers. Stay safe tomorrow #NSWRFS
479,392598602645643264,australiaBushfire2013,australiaBushfire2013,"['InformationWanted', 'FirstPartyObservation', 'Official', 'ContinuingNews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: A picture tells 1000 words: Photos from the fire front and/or smoke plumes help us fight the fires email photos.nsw.gov.au …
480,392603065389301760,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'ContinuingNews']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,It just briefly rained in #Katoomba and it sounds like decent rain. *fingers crossed* it keeps up #BlueMountains #NSWFires #bushfires
481,392603585482981376,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: Packed out hall at Blaxland High Community Meeting #bluemountains #nswfires
482,392612410323783680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Went back home today. Still can't believe it's gone #nswfires #Winmalee #fires
483,392617657393872896,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pls spare a thought/prayer for the brave men and women on the front line of the #nswfires #asbadasitgets #prayforrain
484,392639685865910272,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Best wishes for tomorrow everyone. Pls stay safe. #nswfires
485,392645604054417409,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ServiceAvailable', 'Official', 'ContinuingNews', 'Advice', 'Irrelevant']",1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,: #nswfires #agchatoz Animal welfare relief services: Department of Primary Industries 1800 808 095 Website
486,392692047569616897,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUSTRALIA: Australia merges blazes to prevent ‘mega-fire’: Firefighters battling unseasonable wildfires in so...
487,392723387417899008,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fears Increase That Aussie Super-Fires May Merge Outside Sydney
488,392734628148047872,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: So Melbourne has been raining all week and NSW is on fire #straya #nswfires
489,392735139823775744,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Volunteers are amazing - &amp; some of Australia's best are out fighting one of Australia's biggest fires today in...
490,392738151371776000,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Advice']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,If you missed it last night here is an article on what to do when there is fire danger. #nswfires #bushfire
491,392740110112145408,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: The front page of today’s New Zealand Herald: “Inferno: The Great Escape” #nswfires
492,392745281650819072,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: BIG Admission by NSW Fire Commissioner just then: Their Fire Trails aren’t all up to spec and passable…. #NSWFires
493,392756715336515585,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"'As bad as it gets': Today will be hotter, drier and windier than previously forecast #nswfires"
494,392761417146703874,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: The Blue Mountains. So beautiful yet in a lot of danger today. Already so windy up here. #nswfires http:…
495,392769369551699968,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: Incredible photo of firefighter engulfed in flame and crawling out of the fire.He is OK #nswfires
496,392771189900210176,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'Sentiment']",1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: My parents helped control this backburn of Mt York overnight...kinda scary #nswfires
497,392771244430344192,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews', 'Advice']",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": If you find an injured native animal, call WIRES 13000WIRES or DPI for livestock. #nswfires"
498,392772922151956480,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Listening to Melbourne's rain, thinking of the fire danger in NSW. I love you Australia but you're a cruel mistress"
499,392774243353509888,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: ! RT : Another photo of the firefighter crawling out of flames at #faulconbridge backburn #nswfires h…
